id_agree,rta_deep_std1,rta_deep_std2,rta_deep_std3,rta_deep_std4,rta_deep_std5,rta_deep_std6,rta_deep_std7,rta_deep_std8,rta_deep_std9,rta_deep_std10,rta_deep_std11,rta_deep_std12,rta_deep_std13,rta_deep_std14,rta_deep_std15,rta_deep_std16,rta_deep_std17,rta_deep_std18
1,16.173912,2.9398413,15.186835,3.4654057,2.9446013,0,0,4.4549341,3.1815069,5.4705882,0,0,2.6813302,2.3128831,3.7024968,0,3.5616059,6.8406386
2,27.424202,2.2619839,7.6188946,2.2106307,2.2778151,4.9533916,5.3332934,3.7199996,2.9338768,4.6197572,2.0648069,1.4740449,2.3203928,2.7792094,3.01757,2.1831319,2.1168377,7.8582296
3,2.5278466,1.7490948,8.4754591,2.8656344,3.4998906,0,4.0507159,3.1260505,0,0,2.1315539,5.0657196,2.8590088,1.9149081,2.5543292,2.0997179,0,0
4,5.09589,2.3868945,5.1587114,0,0,0,0,4.6002088,2.9564519,5.4705882,2.2008345,2.2897618,2.727406,0,0,0,1.7152233,0
5,16.173912,2.9398413,15.186835,4.1454716,0,0,0,4.6833448,5.026907,5.4705882,0,0,2.982173,2.4086039,2.9731426,5.4216185,3.5616059,6.8406386
6,2.0084174,2.0177104,2.8679054,1.1552795,2.4460754,0,0,3.7199996,0,5.4705882,2.2115059,1.1698112,0,1.6254425,2.473238,0,1.7339768,0
7,2.0084174,1.6905127,2.8615384,1.1552795,2.7100022,0,0,3.7199996,0,5.4705882,2.2008345,1.1698112,0,1.6254425,2.7191682,0,1.7339768,0
8,2.5929382,1.8661681,2.8615384,1.1552795,2.6329916,0,0,3.7199996,0,5.4705882,2.0397613,1.1698112,0,1.6426386,2.473238,0,1.7339768,0
9,5.40628,2.9417799,9.1107759,1.1552795,4.9308977,41.33334,0,0,3.8331852,0,2.7352941,2.8387849,2.4028955,2.5960569,2.74859,2.7887087,2.5006113,6.4470224
10,1.3179066,1.446813,1.6942763,1.3244389,0,0,0,3.1260505,0,0,2.604285,1.7832354,2.4242864,0,2.4625413,1.6497107,2.3053017,0
11,3.0204003,1.6301703,3.6614137,3.4081144,0,0,0,0,0,0,9.6242666,0,0,0,1.2396983,3.1000001,0,0
12,5.09589,1.4744251,2.8615384,1.6988981,0,0,0,0,0,0,2.0894265,1.1698112,0,0,2.0769165,0,1.7339768,0
13,16.173912,2.9398413,15.186835,0,3.8590479,0,0,4.6833448,5.026907,5.4705882,0,0,2.982173,2.0152221,3.3719735,5.4216185,3.5616059,6.8406386
14,4.7738838,1.4744251,3.6614137,1.1552795,0,0,0,0,0,0,4.2341132,1.1698112,0,0,1.2380574,0,0,0
15,5.09589,1.718341,2.8615384,2.018589,0,0,0,0,0,0,2.0382628,0,0,0,2.0423667,3.1589177,3.4444444,0
16,16.173912,1.374843,4.6140919,3.0821757,2.5210059,0,4.3955221,0,0,7.9509697,2.0276856,1.1698112,2.6474793,2.3540111,1.9972013,1.3429602,1.6244541,0
17,2.5182161,1.6165264,1.6942763,1.3244389,2.4304702,0,0,0,0,4.6197968,2.9481001,2.4318635,0,0,2.7235484,1.3675501,0,0
18,16.173912,2.9398413,15.186835,0,3.8590479,0,0,4.6833448,5.026907,5.4705882,0,0,2.982173,3.1138759,3.0955322,5.4216185,3.5616059,6.8406386
19,5.09589,1.5024738,2.8615384,0,0,0,0,3.1260505,0,0,2.4860842,0,0,0,0,0,0,0
20,11.87808,2.8233194,9.1107759,1.6518466,0,0,0,0,0,0,2.4343669,5.6106501,2.2623463,1.656675,1.4240214,0,3.1975648,0
21,4.322557,3.2139106,1.5925965,1.4615719,2.0456188,7.7647047,4.3121195,0,2.9223683,0,2.1821752,4.2015877,2.2965052,2.4308195,2.2840407,2.0701766,1.5494668,9.5130796
22,5.09589,1.353515,2.8615384,0,0,0,0,0,0,0,0,0,0,2.0885918,0,1.2696246,0,0
24,5.09589,1.7148213,2.8615384,1.3244389,0,0,0,0,0,0,2.2460592,1.1698112,0,1.8319842,1.7838596,0,1.8791938,0
25,1.3562429,1.6016073,1.6942763,3.712111,0,0,0,0,0,0,2.2274919,3.88959,2.8907001,1.6677064,2.8685882,0,2.9060678,5.9787955
26,1.3562429,1.7448374,4.3932643,2.2947621,2.8678012,4.939806,0,0,0,3.787822,1.9518425,1.1698112,0,1.8788925,2.7744818,1.4707589,2.0210295,0
27,6.6585259,2.0353987,6.9590516,5.3044639,3.7904377,6.0792346,3.7732961,3.4101186,3.8768647,6.2950397,2.522424,5.3251867,2.7554839,3.7129273,3.25051,4.3365808,2.2751915,5.769134
28,16.173912,2.9398413,15.186835,0,2.9161048,0,0,4.6833448,5.026907,3.1978781,0,0,2.982173,1.8992122,3.2609715,5.4216185,3.5616059,6.8406386
29,24.954933,3.4412384,2.8679054,5.5214572,4.632833,0,4.8325133,4.3369389,0,0,2.0354841,6.8599873,2.2111042,1.6677518,2.3478212,5.3654289,2.7432401,7.7245626
30,4.1540909,2.5582595,2.8615384,1.1552795,3.197093,6.3607483,0,0,0,3.1518633,2.0609787,1.1698112,0,2.3028204,3.1332192,6.8681688,1.9782327,0
31,2.98018,1.794735,2.8615384,1.1552795,3.8923123,2.8396947,0,3.7199996,0,3.596864,1.9531779,1.1698112,0,1.7584347,2.4025469,0,1.6847017,0
32,5.09589,1.3863047,2.8615384,1.1552795,2.9161048,0,0,0,0,5.4705882,0,1.1698112,0,0,1.5046433,0,2.3544302,0
33,1.3562429,2.0478039,2.8615384,1.3244389,3.7743452,0,0,0,0,4.55582,2.1099098,1.4740449,0,3.1190622,1.5692035,1.7064022,1.8775432,0
34,3.079972,1.9142002,2.8615384,1.1552795,2.4054031,0,0,3.7199996,0,5.4705882,2.0430255,1.1698112,0,1.6798551,1.9289783,0,1.5376627,0
35,0,1.6212729,0,0,2.2530615,0,0,0,0,0,2.71753,0,0,0,0,0,3.2722552,0
36,3.1348448,2.2305815,5.1587114,3.7366176,0,5.2394366,0,0,2.9589453,3.1518633,2.1710386,3.3055465,0,2.2451966,2.1989353,0,2.1487288,0
37,16.537416,1.8942437,13.583518,4.1714072,3.7999761,0,3.6979935,4.7148557,3.2374904,5.2402282,2.5624003,1.1698112,2.7522867,3.1089315,1.9097598,2.0395961,2.2964907,6.482399
38,5.09589,1.4744251,2.8615384,1.3244389,2.122555,0,0,0,0,0,1.9828119,0,0,0,1.4596628,0,1.7339768,0
39,2.98018,1.8495141,2.8615384,1.3244389,3.1942089,2.8396947,0,0,0,3.1518633,1.9531779,1.3637081,0,2.0659516,2.1384699,1.5594511,1.788151,0
40,3.1348448,2.266222,2.8615384,3.2799642,2.7474403,5.3513346,0,0,2.6204479,3.1518633,2.0921052,2.1180856,0,2.3275204,2.790956,3.8145115,1.931338,0
42,5.09589,1.7483941,2.8615384,2.3937807,4.3297825,0,0,3.1260505,0,0,0,1.1698112,0,1.9381045,1.4201503,1.2696246,2.0322289,0
43,5.09589,1.7483941,2.8615384,1.3244389,3.0160625,0,0,0,0,0,2.3928137,1.1698112,0,1.6012572,1.4201503,1.2696246,2.0322289,0
44,5.09589,1.9036257,2.8615384,1.1552795,3.2611516,0,0,0,0,0,2.3928137,1.1698112,0,1.6012572,1.4201503,1.2696246,2.0322289,0
45,9.8869381,1.9581969,2.7746437,1.3244389,3.7381911,0,0,0,0,3.1518633,2.3928137,3.9330277,0,1.6677518,2.0136714,1.8658154,1.9818076,7.6280627
46,5.09589,1.9036257,2.8615384,1.1552795,4.2580776,0,0,0,0,0,0,1.1698112,0,1.6284808,1.4201503,1.2696246,2.0322289,0
47,5.09589,2.1180844,2.8615384,3.7326303,0,0,0,0,0,0,0,7.5901937,0,2.1144645,2.4329233,1.5847589,0,0
48,3.5557966,1.9498304,2.4649303,1.8369647,2.6003287,3.7782569,0,3.7199996,2.5012851,1.8693466,1.9531779,1.1698112,0,2.656852,2.4020553,1.4297954,1.8380203,0
49,5.0492458,1.568144,3.7187932,3.4081144,0,0,0,0,0,1.8693466,2.267519,0,0,0,1.7256485,1.2696246,0,0
50,5.09589,2.7121859,2.8615384,2.482049,2.9155607,0,0,0,4.3638253,1.8693466,4.2341132,7.8394847,0,2.2083755,2.6024585,1.3675501,1.7082021,0
51,1.6074414,1.8964589,4.827332,3.7269363,2.6358643,4.8557992,0,3.7199996,2.6229277,5.0749822,1.9531779,1.1698112,0,2.412951,2.6255443,1.6724153,1.8736577,0
52,1.3562429,2.4897759,2.8615384,1.3244389,3.896178,4.3731432,0,0,3.8431048,5.0749822,1.9643592,1.1698112,2.267539,0,1.5068145,1.8115482,1.638369,3.7224207
53,3.4357579,2.0188956,5.1587114,3.38907,2.4631839,5.4137802,0,3.6477599,3.3329856,3.1978781,2.0801394,0,0,2.3551807,2.21457,1.4470323,2.0206766,0
54,5.09589,3.6090717,2.8615384,4.7996688,4.9862189,0,0,0,0,0,2.5170336,4.4437151,2.1685898,0,1.3144341,2.9827507,1.7632588,7.1773748
55,3.4357579,2.3656194,5.1587114,3.2799642,1.810427,5.1655183,0,0,2.6553159,3.1518633,2.1710386,2.1180856,0,2.4125292,2.8944488,3.8145115,2.034677,0
56,1.8693278,2.6047215,3.4353755,3.3538122,3.0386317,4.4673986,0,4.0593324,2.6204479,1.8693466,2.0724294,2.4293523,0,1.9853495,3.0781639,2.4423318,2.1533284,0
57,2.5484915,1.8148177,6.4672399,1.4615719,2.7495565,4.8280978,0,3.7199996,2.5325336,3.1518633,1.9531779,1.1698112,0,2.4751811,2.0993485,1.4707589,1.8736577,0
58,5.09589,1.9590021,2.8615384,1.1552795,2.8244607,0,0,0,0,0,0,0,0,1.6426386,1.4948145,1.2696246,2.0322289,0
59,3.4357579,1.8332771,2.8615384,1.1552795,2.5372155,2.8396947,0,0,0,2.4379425,1.9531779,1.3637081,0,1.9867861,1.8361182,1.5716211,4.5925927,0
60,5.09589,1.5153611,2.8615384,1.1552795,3.8118768,0,0,0,0,0,0,0,0,1.6012572,1.4201503,1.2696246,2.0322289,0
61,5.09589,1.7827933,2.8615384,1.1552795,3.8118768,0,0,3.1260505,0,0,0,0,0,1.6012572,1.4621135,0,3.5218184,0
62,5.09589,1.7827933,2.8615384,1.3244389,5.6551061,0,0,0,0,0,0,0,0,1.5773724,1.4733537,0,3.5218184,0
63,5.09589,1.9590021,2.8615384,1.1552795,5.2378516,0,0,0,0,0,0,0,0,1.6012572,1.7104572,1.2696246,2.0322289,0
64,5.09589,1.7827933,2.8615384,1.1552795,4.5458632,0,0,3.1260505,0,0,0,0,0,1.6012572,1.4201503,0,2.4269152,0
65,5.09589,2.0057049,2.8615384,1.1552795,3.716089,0,0,0,0,0,0,0,0,1.6012572,1.4621135,1.2696246,2.0322289,0
66,1.3562429,1.9238375,1.6942763,1.3244389,3.0296817,4.6211777,0,3.1260505,0,5.2010789,2.0662405,2.2811594,0,3.2262518,1.5333301,2.2461095,2.1480224,0
67,1.3562429,1.8120526,4.6140919,4.1115646,3.6973517,5.937243,4.0294385,3.4101186,3.1222796,0,2.1364334,4.8551717,2.6247041,3.0651553,1.7066145,2.5857441,2.3351018,5.1940455
68,1.6074414,2.1064565,1.6942763,1.4615719,3.0615697,4.8870368,0,3.7199996,3.2393932,4.786407,1.9287831,1.4740449,2.2419906,2.8712044,2.0547063,1.4707589,1.5771374,0
69,9.365531,2.0668731,2.4526265,1.3244389,0,0,3.4697795,0,2.9947097,4.4081917,3.9150426,6.6723747,2.3051455,2.1669562,2.5019774,2.2766614,1.95653,3.693944
70,3.4357579,2.226939,2.8615384,4.5684795,2.2778151,5.8109589,5.9882245,3.5769231,3.2119377,0,2.1891589,0,2.3247147,2.2114825,3.5641906,0,1.8773311,0
71,5.09589,1.448642,2.8615384,4.1328716,0,7.2016807,0,4.7126374,0,1.8693466,2.7003882,2.2292643,2.1788402,0,1.7875357,0,1.809355,5.4640412
72,3.5557966,1.6541206,4.4732852,1.4615719,2.9254596,4.9467416,0,3.7199996,2.5017457,3.1518633,1.9531779,1.1698112,0,2.6404197,1.9074165,1.4707589,1.8380203,0
73,1.3562429,1.5498879,2.4526265,4.3072605,3.7470834,0,3.9261403,3.1260505,0,4.0383348,2.1236663,3.6815159,2.4158881,2.8384085,2.1322806,2.4612889,2.4237449,3.9150393
74,1.3562429,1.8408874,2.8615384,1.1552795,0,0,0,0,0,0,3.0526092,0,0,3.0261984,1.3144341,1.3057777,1.4932775,0
75,1.3562429,2.163487,1.6942763,1.6112419,2.5974319,9.6013803,4.1880593,0,3.112545,4.4274635,2.6083875,0,2.4563642,2.2858479,2.1723001,1.5378501,2.2153707,3.6688542
76,3.4357579,2.2813268,5.1587114,3.5989101,2.4631839,5.5230737,4.9908772,3.7199996,3.5713661,3.1518633,2.0430255,2.8387849,0,2.2709272,2.2830808,3.8621058,2.149266,3.1156175
77,6.438026,2.9055407,4.6140919,4.0599136,3.4026418,0,0,4.7284546,0,3.6992891,2.0802953,2.6248817,2.1882925,1.8708961,1.5449882,2.3586099,2.3744178,0
78,1.3562429,1.8700224,1.6942763,1.87988,3.0479996,5.8660388,3.8665342,0,3.2605379,4.55582,1.8855742,1.4740449,2.2854755,3.2140236,2.377605,1.9979799,1.6339695,4.0189977
79,1.3562429,2.2075589,1.6942763,1.3244389,2.3670325,5.4234891,0,4.2404351,0,0,2.0962341,0,0,2.6648262,1.7615049,0,2.0577657,0
80,3.7023475,2.0380127,2.8615384,1.1552795,2.5372155,0,0,3.7199996,0,3.1518633,1.9531779,2.5327241,2.6429086,2.2783992,1.6901393,1.7572386,1.8599999,0
81,3.2851598,2.0930212,2.4526265,1.9283617,3.3612099,6.4805989,4.1936498,0,3.2115059,4.7082562,4.4003568,5.8212285,2.8651004,2.9890909,1.681456,3.3361082,2.2336006,5.2827516
82,1.3562429,2.2420287,1.6942763,4.2358561,3.3575733,7.2929277,3.9283018,4.8060999,3.6389389,5.6468163,2.230602,3.1048172,2.8408031,3.5002763,1.6982788,2.3486462,2.5715499,5.3648462
83,1.3562429,2.0279217,1.6942763,3.7271292,3.3854632,7.2685981,3.8426127,4.7497206,3.6389389,5.5420084,2.2932026,1.1698112,2.783967,4.7663989,1.2455937,2.1369965,2.7987077,4.9071226
84,16.173912,1.5064789,24.800003,2.9782238,0,2.8396947,0,0,0,0,2.2416978,2.6152256,2.5507212,0,1.6768359,1.2696246,1.8404224,0
85,16.173912,1.7734478,24.800003,2.5675752,0,3.970726,0,0,0,0,2.2416978,2.6152256,2.3754883,0,1.6768359,1.3675501,2.0227659,0
86,1.3562429,1.5498879,2.4526265,3.6874318,3.7470834,0,3.9356012,3.1260505,0,4.0383348,2.1236663,3.6815159,2.4158881,2.868686,1.5223922,2.4612889,2.4237449,3.9150393
87,1.3562429,2.6256762,1.6942763,3.0657837,3.2632883,5.8733873,5.7881632,4.2404351,3.260581,4.7423835,1.9689946,5.1894827,2.4045477,1.8651562,2.2807205,2.6317167,3.2003043,6.6411304
88,1.3562429,2.2376413,1.5925965,2.5377722,3.6905127,5.5311089,3.9743652,3.1260505,3.1498077,4.6792092,2.3421402,3.586283,2.7569506,2.9843669,1.3144341,3.2651677,2.2875614,4.8657632
89,16.173912,2.9398413,15.186835,0,2.9161048,0,0,4.6833448,5.026907,0,0,0,2.982173,0,4.2871585,5.4216185,3.5616059,6.8406386
91,5.09589,1.8454077,2.8615384,1.1552795,4.5458632,0,0,0,0,0,0,0,0,1.5773724,1.4201503,1.2696246,2.0322289,0
92,5.09589,1.8056029,2.8615384,1.1552795,3.8590479,0,0,3.1260505,0,5.4705882,0,0,0,1.5773724,1.4201503,1.9838942,2.0322289,0
93,5.09589,1.8454077,2.8615384,1.1552795,4.4980645,0,0,0,0,0,2.3928137,0,0,1.5773724,1.4201503,1.2696246,2.9023652,0
94,5.09589,1.8056029,2.8615384,1.1552795,5.3952279,0,0,3.1260505,0,5.4705882,2.3928137,0,0,1.6012572,1.4201503,1.2696246,2.0322289,0
95,5.09589,2.5978744,2.8615384,2.4278476,3.0103123,0,0,3.9641821,0,0,2.3789151,7.4550905,0,0,0,1.3057777,2.2695494,8.1210699
96,1.3562429,2.0487361,2.5933368,3.3961172,2.4104679,4.8072505,0,0,2.8770132,3.1518633,2.0656474,2.6230674,0,2.257633,2.1805673,1.7275475,1.9854996,7.4713001
97,16.173912,2.3190718,1.6942763,1.4615719,2.9940703,7.1099911,4.3604317,3.7199996,3.2643757,4.3586292,1.9287831,2.6017268,2.278306,2.7466099,2.2524936,1.4707589,1.6834491,3.9352264
98,1.3562429,2.2632768,2.4526265,3.722635,3.7930937,8.4616413,3.9397025,4.7497206,3.3883674,5.8289261,2.5157809,3.389127,2.7199645,3.0669231,1.7176348,2.7129297,2.7907269,0
99,5.7482996,2.026135,2.8615384,1.3244389,2.6546364,5.7176218,4.1308937,0,3.0534415,1.8693466,2.2340589,3.9326687,2.4573994,0,1.7646394,2.6987929,2.0274448,0
100,3.0902417,1.6976073,2.4526265,4.1115646,3.8671238,4.9905725,3.6729,3.1260505,3.9249685,3.6587825,2.2337365,4.8352098,2.6508234,3.1877983,2.3337352,2.1158926,2.3481944,3.5756762
101,1.3562429,1.6136169,1.6942763,2.7369001,2.6557522,4.1959634,4.1313829,0,2.9034352,4.9360523,2.1523123,2.689208,2.7535512,0,1.7973799,2.4373968,1.8502072,3.9339914
102,2.0084174,1.9130383,4.395668,2.1653252,2.6003287,5.1697307,0,3.7199996,2.8770132,3.5238903,1.9531779,1.4740449,0,2.2418308,1.9852273,1.4707589,1.8352913,0
103,7.9009686,2.4003286,2.8615384,3.9389746,4.6467524,0,6.9403558,3.5769231,0,0,3.0775554,1.8886411,0,0,1.4596628,1.4154876,2.9207385,9.7117052
104,2.98018,1.9640387,2.8615384,1.9961804,2.6831875,0,0,0,2.8505301,2.4379425,1.9531779,1.3637081,0,1.9557117,1.8813924,1.4707589,2.2712107,0
105,2.98018,1.9640387,2.5933368,1.8813096,2.6831875,0,0,0,0,2.4379425,2.0609787,1.4740449,0,1.9557117,2.0888717,1.4707589,2.161989,0
106,1.3562429,1.5657965,2.8615384,2.1922355,2.326195,0,5.1520276,0,2.8893566,0,2.7974641,3.5688806,2.3309288,2.6853948,1.8732314,0,2.1881428,0
107,1.3562429,2.2989488,1.6942763,2.4055986,2.43134,4.2221169,4.8536696,5.0473185,2.951587,0,2.3308282,3.4740844,2.3568926,0,1.9689958,2.4029937,2.6316764,0
108,1.3562429,1.4886289,1.6942763,3.722635,4.1157842,8.5361109,3.8713448,4.7497206,3.5232594,5.4212956,2.5136805,2.3418865,2.7662001,0,1.5549259,2.0573969,2.5969563,0
109,2.98018,1.9640387,3.9469295,1.3244389,2.6831875,0,0,0,0,2.4379425,1.9553223,1.4740449,0,1.9557117,1.894057,1.9884874,1.9255615,0
110,2.0861228,2.1588252,1.6942763,2.5257678,2.5164728,5.329567,3.963433,0,3.4705229,4.4822607,2.189497,3.3930805,2.7364509,2.5490241,1.3062253,2.3718793,2.3175302,4.1096234
111,1.3179066,1.6439866,2.8615384,3.718369,3.3389962,8.0447588,3.9283018,4.6879215,4.1964045,6.3262424,2.1817176,3.0978799,2.7430058,0,1.5295078,2.474612,2.758528,0
112,9.6950922,1.635914,1.6942763,1.3244389,0,0,0,3.1260505,3.0902147,1.8693466,2.4176137,1.7832354,2.4044924,0,1.8956983,1.3675501,1.7311401,0
113,1.3562429,2.1046863,1.6942763,4.1548519,0,7.8738499,4.1649055,0,3.0343413,0,2.0448687,2.8171318,2.4210966,2.2082012,1.6370151,3.0422456,2.2117002,5.3340831
114,3.4357579,2.6824312,1.6942763,3.741576,2.648267,5.1830115,0,0,2.6452777,3.1518633,2.1891589,4.7678752,2.8307047,2.2709272,1.9542507,0,1.9394717,8.6975164
115,3.2925613,2.0704699,3.9469295,2.3219562,2.4837885,5.4175601,4.6441131,0,3.2566774,4.55582,1.9708325,1.8035522,2.4030128,2.4353518,2.3462396,1.7064022,1.8380711,0
116,1.3562429,1.4744251,1.6942763,4.702827,4.0731196,8.6046009,0,4.8060999,3.5620131,6.0351214,2.5108564,2.3418865,2.5361955,7.5918374,1.5438449,2.0573969,2.6983781,0
117,16.173912,2.9398413,15.186835,0,2.9161048,0,0,4.6833448,5.026907,5.4705882,0,0,2.982173,0,3.1834974,5.4216185,3.5616059,6.8406386
118,2.1946933,1.7895064,2.8615384,1.3244389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1.3562429,1.955364,3.9469295,1.4615719,2.6003287,5.124517,0,3.7199996,2.8450863,3.5238903,1.9531779,1.4740449,0,2.1941841,1.934654,1.4635383,1.8352913,0
120,2.98018,1.9640387,1.6942763,1.8813096,2.6831875,0,0,0,2.9077437,2.4379425,1.9531779,1.7677823,0,1.9634356,1.8673654,1.4154876,2.294255,0
121,1.3562429,2.4223759,1.6942763,3.2438233,2.5661139,7.1933737,5.5951662,4.9407859,3.1414618,0,2.0397613,0,0,2.8016987,3.6534588,2.1636565,2.078774,9.0322962
122,1.6074414,2.2644227,1.6942763,2.9412606,3.5452619,0,3.9780781,0,3.5042558,4.1005106,2.5190275,3.6477673,2.700057,0,1.8823813,2.8865769,2.0664999,5.4396071
123,2.3468826,1.4901589,2.8615384,1.8901249,2.5289965,2.8396947,4.67484,0,2.8995872,0,2.3852949,5.0986948,2.4964528,2.6853948,1.67418,1.7064022,2.0656474,4.8343263
124,1.3562429,2.3174524,1.6942763,1.9509186,3.7013273,7.9676008,0,4.7034917,2.8942707,4.2239046,2.0662405,3.568181,2.4682271,2.1066232,1.6643742,3.8772857,2.6971562,4.4967327
125,1.3562429,1.446813,2.8615384,1.9509186,2.5710647,4.482163,0,3.7017879,2.2545455,1.8693466,1.9425851,3.7374136,2.3262486,0,1.3615509,2.5465298,2.4231205,0
126,3.0852938,2.0926661,3.8923461,1.3244389,4.324697,0,0,0,0,0,0,3.0309272,0,0,0,1.4154876,0,0
127,1.3562429,1.9791014,1.6942763,1.917926,2.9160025,5.1237493,0,3.1260505,2.8737688,5.0749822,1.9531779,1.4740449,2.84974,2.7440951,2.251821,1.4707589,1.6689979,0
128,1.3562429,2.078696,2.8615384,1.3244389,2.3670325,6.5414786,4.4696779,3.7199996,0,5.2035656,2.2023439,3.8324447,0,2.4574621,2.9231322,1.7510371,1.9440929,0
129,5.09589,1.5763574,24.800003,1.7826923,2.7807975,5.7395535,3.9251211,3.1260505,3.3176169,4.370997,2.0104363,2.841826,2.7885106,0,1.3580728,2.6481946,2.0714064,0
